Id_hecho,Cantidad_victimas,Fecha,Año,Mes,Dia,Hora,Franja_horaria,Tipo_calle,Calle,Cruce,Direccion_normalizada,Comuna,Pos_x,Pos_y,Acusado,Rol,Victima,Sexo,Edad,Nro_dia_semana,Dia_semana,Fin_semana,Rango_horario
2020-0052,1,2020-11-07,2020,11,7,06:50:00,6,AVENIDA,TUCUMAN,SI,TUCUMAN y PUEYRREDON AV.,3,-58.40480504,-34.60183884,CARGAS,CICLISTA,BICICLETA,MASCULINO,44,6,Sábado,SI,6-8.59
2020-0053,1,2020-11-09,2020,11,9,03:30:00,3,AVENIDA,"ALCORTA, AMANCIO AV.",SI,"ALCORTA, AMANCIO AV. y EINSTEIN, ALBERTO",4,-58.41125934,-34.65417740,AUTO,PASAJERO_ACOMPAÑANTE,AUTO,MASCULINO,27,1,Lunes,NO,3-5.59
2020-0054,1,2020-11-19,2020,11,19,09:00:00,9,CALLE,INCLAN,SI,INCLAN y ALBERTI,4,-58.39956546,-34.62977080,AUTO,CICLISTA,BICICLETA,MASCULINO,59,4,Jueves,NO,9-11.59
2020-0055,1,2020-11-19,2020,11,19,12:30:00,12,AVENIDA,OLAZABAL AV.,NO,OLAZABAL AV. 5437,12,-58.49005682,-34.57868970,CARGAS,PEATON,PEATON,MASCULINO,91,4,Jueves,NO,12-14.59
2020-0056,1,2020-11-21,2020,11,21,13:00:00,13,GRAL PAZ,"PAZ, GRAL. AV.",SI,"PAZ, GRAL. AV. y ROCA, CNEL. AV.",8,-58.47064556,-34.69843756,CARGAS,CONDUCTOR,MOTO,FEMENINO,34,6,Sábado,SI,12-14.59
2020-0057,1,2020-11-23,2020,11,23,07:45:00,7,AVENIDA,NAZCA AV.,SI,"NAZCA AV. y VIALE, LUIS",11,-58.47501560,-34.61945902,AUTO,PEATON,PEATON,MASCULINO,84,1,Lunes,NO,6-8.59
2020-0058,1,2020-11-24,2020,11,24,16:00:00,16,AVENIDA,OLIVERA AV.,SI,"OLIVERA AV. y FALCON, RAMON L.,CNEL.",10,-58.48727942,-34.63652467,AUTO,PEATON,PEATON,MASCULINO,57,2,Martes,NO,15-17.59
2020-0059,1,2020-12-01,2020,12,1,06:35:00,6,CALLE,BRASIL,NO,BRASIL 1100,1,-58.37951690,-34.62794241,PASAJEROS,PEATON,PEATON,FEMENINO,49,2,Martes,NO,6-8.59
2020-0060,1,2020-12-03,2020,12,3,20:30:00,20,AVENIDA,HOMERO,SI,"HOMERO y PERON, EVA AV.",9,-58.47750832,-34.65672199,MOTO,PEATON,PEATON,FEMENINO,69,4,Jueves,NO,18-21.59
2020-0061,1,2020-12-03,2020,12,3,14:40:00,14,AUTOPISTA,"CANTILO, INT.",SI,"CANTILO, INT. y UDAONDO, GUILLERMO AV.",13,-58.44927253,-34.54048625,CARGAS,CONDUCTOR,MOTO,MASCULINO,45,4,Jueves,NO,12-14.59
2020-0062,1,2020-12-04,2020,12,4,17:19:00,17,CALLE,MORENO,NO,MORENO 1845,3,-58.39246272,-34.61253541,PASAJEROS,CICLISTA,BICICLETA,MASCULINO,47,5,Viernes,NO,15-17.59
2020-0063,2,2020-12-05,2020,12,5,07:10:00,7,CALLE,NUEVA YORK,SI,NUEVA YORK y ALTA GRACIA,11,-58.52783814,-34.61047001,MOTO,PEATON,PEATON,MASCULINO,38,6,Sábado,SI,6-8.59
2020-0063,2,2020-12-05,2020,12,5,07:10:00,7,CALLE,NUEVA YORK,SI,NUEVA YORK y ALTA GRACIA,11,-58.52783814,-34.61047001,MOTO,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,21,6,Sábado,SI,6-8.59
2020-0065,1,2020-12-05,2020,12,5,16:00:00,16,GRAL PAZ,"PAZ, GRAL. AV.",SI,"PAZ, GRAL. AV. y GOYENECHE, ROBERTO PARQUE AV.",12,-58.49332664,-34.54836855,AUTO,CONDUCTOR,MOTO,MASCULINO,24,6,Sábado,SI,15-17.59
2020-0066,1,2020-12-07,2020,12,7,04:30:00,4,AUTOPISTA,AUTOPISTA PERITO MORENO,NO,AUTOPISTA PERITO MORENO (ALTURA ESTACION DE TREN VILLA LURO),10,-58.50178784,-34.63593897,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,27,1,Lunes,NO,3-5.59
2020-0067,1,2020-12-11,2020,12,11,22:00:00,22,AVENIDA,SAENZ AV.,SI,SAENZ AV. y BEAZLEY,4,-58.41657793,-34.65476216,PASAJEROS,PEATON,PEATON,MASCULINO,51,5,Viernes,NO,22-23.59
2020-0068,1,2020-12-12,2020,12,12,20:30:00,20,AVENIDA,DEL LIBERTADOR AV.,SI,DEL LIBERTADOR AV. y AUSTRIA,2,-58.39731474,-34.58307887,AUTO,CONDUCTOR,MOTO,MASCULINO,71,6,Sábado,SI,18-21.59
2020-0069,1,2020-12-15,2020,12,15,05:20:00,5,AVENIDA,INDEPENDENCIA AV.,SI,"INDEPENDENCIA AV. y SAENZ PEÃ‘A, LUIS, PRES.",1,-58.38746381,-34.61790839,PASAJEROS,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,25,2,Martes,NO,3-5.59
2020-0070,1,2020-12-17,2020,12,17,15:35:00,15,AVENIDA,CALLAO AV.,SI,"CALLAO AV. y LAS HERAS, GENERAL",2,-58.39189441,-34.59176378,PASAJEROS,PEATON,PEATON,FEMENINO,81,4,Jueves,NO,15-17.59
2020-0071,1,2020-12-17,2020,12,17,23:00:00,23,AVENIDA,SAN PEDRITO AV.,SI,SAN PEDRITO AV. y DIRECTORIO AV.,7,-58.46749188,-34.63551751,AUTO,PEATON,PEATON,MASCULINO,4,4,Jueves,NO,22-23.59
2020-0072,1,2020-12-19,2020,12,19,03:30:00,3,AVENIDA,JUJUY AV.,SI,"JUJUY AV. y CALVO, CARLOS",3,-58.40280471,-34.62113271,AUTO,CICLISTA,BICICLETA,MASCULINO,42,6,Sábado,SI,3-5.59
2020-0073,1,2020-12-20,2020,12,20,07:40:00,7,AVENIDA,27 DE FEBRERO AV.,SI,27 DE FEBRERO AV. y ESCALADA AV.,8,-58.44451316,-34.68475866,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,56,7,Domingo,SI,6-8.59
2020-0074,1,2020-12-20,2020,12,20,21:00:00,21,AVENIDA,BOGOTA,SI,BOGOTA y NAZCA AV.,7,-58.47110424,-34.62742408,AUTO,CONDUCTOR,AUTO,MASCULINO,39,7,Domingo,SI,22-23.59
2020-0075,1,2020-12-23,2020,12,23,14:00:00,14,AVENIDA,CORRIENTES AV.,SI,CORRIENTES AV. y 9 DE JULIO AV.,1,-58.38220928,-34.60373898,PASAJEROS,PEATON,PEATON,MASCULINO,23,3,Miércoles,NO,12-14.59
2020-0076,1,2020-12-24,2020,12,24,12:30:00,12,AVENIDA,ALVAREZ JONTE AV.,SI,ALVAREZ JONTE AV. y CHIVILCOY,10,-58.49794468,-34.61565025,PASAJEROS,CONDUCTOR,AUTO,FEMENINO,78,4,Jueves,NO,12-14.59
2020-0077,2,2020-12-25,2020,12,25,06:40:00,6,AVENIDA,SAN MARTIN AV.,SI,SAN MARTIN AV. y PUNTA ARENAS,15,-58.47220945,-34.60111373,AUTO,CONDUCTOR,MOTO,FEMENINO,30,5,Viernes,NO,6-8.59
2020-0077,2,2020-12-25,2020,12,25,06:40:00,6,AVENIDA,SAN MARTIN AV.,SI,SAN MARTIN AV. y PUNTA ARENAS,15,-58.47220945,-34.60111373,AUTO,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,24,5,Viernes,NO,6-8.59
2020-0078,1,2020-12-25,2020,12,25,05:50:00,5,CALLE,BARCO CENTENERA DEL,NO,BARCO CENTENERA DEL 1118,7,-58.43706741,-34.63217813,PASAJEROS,CICLISTA,BICICLETA,MASCULINO,26,5,Viernes,NO,3-5.59
2020-0079,1,2020-12-27,2020,12,27,04:15:00,4,GRAL PAZ,"PAZ, GRAL. AV.",SI,"PAZ, GRAL. AV. y GOYENECHE, ROBERTO PARQUE AV.",12,-58.49332664,-34.54836855,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,28,7,Domingo,SI,3-5.59
2021-0001,1,2021-01-06,2021,1,6,18:00:00,18,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,NO,AU FRONDIZI KM. 3,1,-58.37960727,-34.62622851,AUTO,CONDUCTOR,MOTO,MASCULINO,36,3,Miércoles,NO,18-21.59
2021-0002,1,2021-01-07,2021,1,7,10:20:00,10,AVENIDA,"CASTRO, EMILIO AV.",SI,"CASTRO, EMILIO AV. y MURGUIONDO",9,-58.51061062,-34.64972472,CARGAS,CONDUCTOR,MOTO,FEMENINO,47,4,Jueves,NO,9-11.59
2021-0003,1,2021-01-10,2021,1,10,07:40:00,7,AUTOPISTA,AUTOPISTA 25 DE MAYO,NO,AUTOPISTA 25 DE MAYO KM. 3.7,7,-58.43052224,-34.62941648,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,27,7,Domingo,SI,6-8.59
2021-0004,1,2021-01-11,2021,1,11,09:12:18,9,AVENIDA,CASEROS AV.,SI,CASEROS AV. y GUARANI,5,-58.41455544,-34.63866836,CARGAS,PEATON,PEATON,FEMENINO,61,1,Lunes,NO,9-11.59
2021-0005,1,2021-01-11,2021,1,11,21:30:00,21,AVENIDA,"PERON, EVA AV.",NO,"PERON, EVA AV. 3800",9,-58.46774439,-34.64730145,AUTO,PEATON,PEATON,MASCULINO,73,1,Lunes,NO,22-23.59
2021-0006,1,2021-01-12,2021,1,12,21:00:00,21,AUTOPISTA,AUTOPISTA ARTURO ILLIA,SI,AUTOPISTA ARTURO ILLIA y SARMIENTO AV.,14,-58.40786274,-34.56726817,CARGAS,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,23,2,Martes,NO,22-23.59
2021-0007,1,2021-01-18,2021,1,18,10:00:00,10,AVENIDA,DE LOS CONSTITUYENTES AV.,SI,DE LOS CONSTITUYENTES AV. y GIRIBONE,15,-58.48744301,-34.58622275,MOTO,CONDUCTOR,MOTO,MASCULINO,84,1,Lunes,NO,9-11.59
2021-0008,1,2021-01-22,2021,1,22,23:30:00,23,AVENIDA,SAENZ AV.,SI,"SAENZ AV. y RABANAL, FRANCISCO, INTENDENTE AV.",4,-58.41657793,-34.65476216,PASAJEROS,PEATON,PEATON,MASCULINO,28,5,Viernes,NO,22-23.59
2021-0009,1,2021-01-23,2021,1,23,05:30:00,5,AVENIDA,PAYSANDU,SI,PAYSANDU y GAONA AV.,6,-58.45351111,-34.61134937,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,31,6,Sábado,SI,3-5.59
2021-0010,1,2021-01-23,2021,1,23,08:00:00,8,GRAL PAZ,"PAZ, GRAL. AV.",SI,"PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.",12,-58.50073810,-34.54979510,AUTO,CONDUCTOR,MOTO,MASCULINO,28,6,Sábado,SI,6-8.59
2021-0011,1,2021-01-27,2021,1,27,01:04:26,1,AVENIDA,SANTA FE AV.,NO,SANTA FE AV. 1675,2,-58.39144148,-34.59564871,AUTO,PEATON,PEATON,MASCULINO,21,3,Miércoles,NO,0-2.59
2021-0012,1,2021-01-29,2021,1,29,20:07:22,20,AUTOPISTA,"DELLEPIANE, LUIS, TTE. GRAL.",SI,"DELLEPIANE, LUIS, TTE. GRAL. y GUAMINI",8,-58.48191128,-34.68385968,AUTO,PEATON,PEATON,MASCULINO,30,5,Viernes,NO,18-21.59
2021-0013,1,2021-01-31,2021,1,31,06:10:00,6,AVENIDA,"FALCON, RAMON L.,CNEL.",SI,"FALCON, RAMON L.,CNEL. y OLIVERA AV.",10,-58.48727942,-34.63652467,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,41,7,Domingo,SI,6-8.59
2021-0014,1,2021-02-02,2021,2,2,00:50:00,0,AVENIDA,SAN MARTIN AV.,SI,SAN MARTIN AV. y NOGOYA,15,-58.48328708,-34.59779521,AUTO,PEATON,PEATON,MASCULINO,28,2,Martes,NO,0-2.59
2021-0015,1,2021-02-06,2021,2,6,03:05:00,3,AVENIDA,SAN MARTIN AV.,SI,SAN MARTIN AV. y TINOGASTA,15,-58.49018543,-34.59724990,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,26,6,Sábado,SI,3-5.59
2021-0016,1,2021-02-14,2021,2,14,05:50:00,5,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",SI,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. y DE LA TORRE, LISANDRO",8,-58.47230127,-34.68482689,OBJETO FIJO,CONDUCTOR,AUTO,MASCULINO,22,7,Domingo,SI,3-5.59
2021-0017,1,2021-02-17,2021,2,17,04:10:00,4,AVENIDA,SALTA,SI,SALTA y CASEROS AV.,1,-58.38262614,-34.63168269,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,33,3,Miércoles,NO,3-5.59
2021-0018,1,2021-02-20,2021,2,20,19:00:00,19,CALLE,"JAURES, JEAN",SI,"JAURES, JEAN y PERON, JUAN DOMINGO, TTE. GENERAL",3,-58.41047268,-34.60793518,AUTO,PEATON,PEATON,MASCULINO,36,6,Sábado,SI,18-21.59
2021-0019,1,2021-02-21,2021,2,21,01:20:00,1,AVENIDA,TRIUNVIRATO AV.,SI,"TRIUNVIRATO AV. y LARRALDE, CRISOLOGO AV.",12,-58.49659234,-34.56353635,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,30,7,Domingo,SI,0-2.59
2021-0020,1,2021-02-21,2021,2,21,15:00:00,15,CALLE,POTOSI,SI,POTOSI y GASCON,5,-58.42462955,-34.60727189,CARGAS,PEATON,PEATON,FEMENINO,30,7,Domingo,SI,15-17.59
2021-0021,1,2021-02-26,2021,2,26,05:30:00,5,CALLE,"YRIGOYEN, HIPOLITO",SI,"YRIGOYEN, HIPOLITO y 24 DE NOVIEMBRE",3,-58.41168345,-34.61185625,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,39,5,Viernes,NO,3-5.59
2021-0022,1,2021-02-28,2021,2,28,12:00:00,12,AVENIDA,DEL LIBERTADOR AV.,SI,DEL LIBERTADOR AV. y ROOSEVELT FRANKLIN D.,13,-58.45157681,-34.55217303,AUTO,PASAJERO_ACOMPAÑANTE,PASAJEROS,MASCULINO,68,7,Domingo,SI,12-14.59
2021-0023,1,2021-03-01,2021,3,1,09:20:00,9,AUTOPISTA,AUTOPISTA BUENOS AIRES - LA PLATA,NO,"AU BUENOS AIRES LA PLATA  KM 4,5",4,0,0,CARGAS,CONDUCTOR,MOTO,MASCULINO,24,1,Lunes,NO,9-11.59
2021-0024,1,2021-03-03,2021,3,3,16:30:00,16,AVENIDA,"PERON, EVA AV.",SI,"PERON, EVA AV. y PIEDRA BUENA AV.",9,-58.49573651,-34.67006054,CARGAS,CICLISTA,BICICLETA,MASCULINO,5,3,Miércoles,NO,15-17.59
2021-0025,1,2021-03-11,2021,3,11,03:45:00,3,GRAL PAZ,"PAZ, GRAL. AV.",SI,"PAZ, GRAL. AV. y AUTOPISTA DELLEPIANE LUIS TTE. GRAL.",8,-58.48695354,-34.68795245,OTRO,CONDUCTOR,MOTO,MASCULINO,37,4,Jueves,NO,3-5.59
2021-0026,1,2021-03-15,2021,3,15,02:35:00,2,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,NO,"AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y QUINQUELA MARTIN, BENITO",4,-58.37562539,-34.64449357,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,36,1,Lunes,NO,0-2.59
2021-0027,1,2021-03-16,2021,3,16,15:30:00,15,GRAL PAZ,"PAZ, GRAL. AV.",SI,"PAZ, GRAL. AV. y DONADO",12,-58.49491054,-34.54795581,CARGAS,CONDUCTOR,MOTO,FEMENINO,19,2,Martes,NO,15-17.59
2021-0028,1,2021-03-29,2021,3,29,17:20:00,17,AVENIDA,COREA AV.,SI,"COREA AV. y TORRES Y TENORIO, PRES.",7,-58.44147621,-34.64357704,PASAJEROS,PEATON,PEATON,MASCULINO,30,1,Lunes,NO,15-17.59
2021-0029,1,2021-03-31,2021,3,31,18:05:00,18,AVENIDA,"FALCON, RAMON L.,CNEL.",SI,"FALCON, RAMON L.,CNEL. y SAN PEDRITO AV.",7,-58.46899119,-34.63215432,AUTO,CONDUCTOR,AUTO,MASCULINO,26,3,Miércoles,NO,18-21.59
2021-0030,1,2021-04-03,2021,4,3,18:30:00,18,CALLE,FINOCHIETTO ENRIQUE DR.,NO,FINOCHIETTO ENRIQUE DR. 1623,4,-58.38685612,-34.63455776,PASAJEROS,PEATON,PEATON,MASCULINO,36,6,Sábado,SI,18-21.59
2021-0031,1,2021-04-07,2021,4,7,10:29:00,10,AVENIDA,9 DE JULIO AV.,SI,9 DE JULIO AV. e INDEPENDENCIA AV.,1,-58.38113667,-34.61765323,CARGAS,PEATON,PEATON,FEMENINO,68,3,Miércoles,NO,9-11.59
2021-0032,1,2021-04-10,2021,4,10,19:55:00,19,AUTOPISTA,"CANTILO, INT.",SI,"CANTILO, INT. y GUIRALDES, INT.",13,-58.44112678,-34.54538956,MOTO,PEATON,PEATON,MASCULINO,60,6,Sábado,SI,18-21.59
2021-0033,1,2021-04-14,2021,4,14,17:50:00,17,AUTOPISTA,AUTOPISTA 25 DE MAYO,NO,AUTOPISTA 25 DE MAYO y BOEDO AV.,5,-58.41595919,-34.62743346,OBJETO FIJO,CONDUCTOR,AUTO,MASCULINO,33,3,Miércoles,NO,15-17.59
2021-0034,1,2021-04-19,2021,4,19,14:40:00,14,AVENIDA,"ALCORTA, AMANCIO AV.",SI,"ALCORTA, AMANCIO AV. y ZAVALETA",4,-58.40184094,-34.64546845,CARGAS,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,26,1,Lunes,NO,12-14.59
2021-0035,1,2021-05-03,2021,5,3,09:20:00,9,AVENIDA,"JANER, ANA MARIA",SI,"JANER, ANA MARIA y LAFUENTE AV.",8,-58.44642231,-34.65679806,CARGAS,CONDUCTOR,MOTO,MASCULINO,24,1,Lunes,NO,9-11.59
2021-0036,1,2021-05-09,2021,5,9,06:00:00,6,GRAL PAZ,"PAZ, GRAL. AV.",SI,"PAZ, GRAL. AV. y MOSCONI GENERAL AV.",11,-58.52340614,-34.59798754,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,36,7,Domingo,SI,6-8.59
2021-0037,1,2021-05-11,2021,5,11,07:10:00,7,AVENIDA,MONROE,SI,"MONROE y BALBIN, RICARDO, DR. AV.",13,-58.46649069,-34.56219075,PASAJEROS,PEATON,PEATON,FEMENINO,58,2,Martes,NO,6-8.59
2021-0038,1,2021-05-14,2021,5,14,11:40:00,11,AVENIDA,"JUSTO, JUAN B. AV.",SI,"JUSTO, JUAN B. AV. y SANTA FE AV.",14,-58.42653328,-34.57816791,CARGAS,CONDUCTOR,MOTO,FEMENINO,44,5,Viernes,NO,9-11.59
2021-0039,1,2021-05-15,2021,5,15,12:09:00,12,AVENIDA,OLIDEN,SI,"OLIDEN y ALBERDI, JUAN BAUTISTA AV.",9,-58.50407099,-34.65303372,AUTO,CICLISTA,BICICLETA,MASCULINO,86,6,Sábado,SI,12-14.59
2021-0040,1,2021-05-20,2021,5,20,05:50:00,5,GRAL PAZ,"PAZ, GRAL. AV.",SI,"PAZ, GRAL. AV. y DEL LIBERTADOR AV.",13,-58.46743471,-34.53476874,AUTO,CONDUCTOR,MOTO,MASCULINO,27,4,Jueves,NO,3-5.59
2021-0041,1,2021-05-20,2021,5,20,08:30:00,8,AVENIDA,DEL LIBERTADOR AV.,SI,DEL LIBERTADOR AV. y CASARES AV.,14,-58.40986646,-34.57728060,PASAJEROS,PEATON,PEATON,MASCULINO,75,4,Jueves,NO,6-8.59
2021-0042,1,2021-05-21,2021,5,21,05:00:00,5,AVENIDA,RIVADAVIA AV.,NO,RIVADAVIA AV. 10900,9,-58.51739138,-34.63931792,PASAJEROS,PEATON,PEATON,MASCULINO,39,5,Viernes,NO,3-5.59
2021-0043,1,2021-05-22,2021,5,22,18:26:00,18,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",SI,"ALBERDI, JUAN BAUTISTA AV. y PILAR",9,-58.50719962,-34.65556223,AUTO,PEATON,PEATON,MASCULINO,50,6,Sábado,SI,18-21.59
2021-0044,1,2021-05-25,2021,5,25,02:00:00,2,AVENIDA,"PERON, EVA AV.",SI,"PERON, EVA AV. y ACOSTA, MARIANO",9,-58.46712311,-34.64600222,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,21,2,Martes,NO,0-2.59
2021-0045,1,2021-05-26,2021,5,26,17:24:00,17,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,NO,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y SUAREZ AV.,4,-58.37709334,-34.64035082,MULTIPLE,CONDUCTOR,MOTO,MASCULINO,22,3,Miércoles,NO,15-17.59
2021-0046,1,2021-05-31,2021,5,31,02:00:00,2,AVENIDA,ELCANO AV.,SI,ELCANO AV. y GUZMAN AV.,15,-58.46033141,-34.58569883,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,AUTO,MASCULINO,20,1,Lunes,NO,0-2.59
2021-0047,1,2021-06-02,2021,6,2,16:00:00,16,AVENIDA,"VEDIA, AGUSTIN DE",SI,"VEDIA, AGUSTIN DE y RABANAL, FRANCISCO, INTENDENTE AV.",4,-58.42190745,-34.65633192,AUTO,CONDUCTOR,MOTO,MASCULINO,59,3,Miércoles,NO,15-17.59
2021-0048,1,2021-06-03,2021,6,3,09:58:00,9,AVENIDA,CAPDEVILA,SI,CAPDEVILA y CONGRESO AV.,12,-58.49026573,-34.56981410,AUTO,CICLISTA,BICICLETA,MASCULINO,44,4,Jueves,NO,9-11.59
2021-0049,1,2021-06-03,2021,6,3,20:30:00,20,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",NO,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. 4000",8,-58.45410344,-34.66902702,AUTO,CONDUCTOR,AUTO,MASCULINO,74,4,Jueves,NO,18-21.59
2021-0050,1,2021-06-10,2021,6,10,13:30:00,13,AVENIDA,DEL LIBERTADOR AV.,NO,DEL LIBERTADOR AV. 5958,13,-58.44751621,-34.55719892,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,56,4,Jueves,NO,12-14.59
2021-0051,1,2021-06-15,2021,6,15,19:20:00,19,AVENIDA,27 DE FEBRERO AV.,SI,27 DE FEBRERO AV. y EREZCANO AV.,4,-58.42040352,-34.66005171,CARGAS,PEATON,PEATON,MASCULINO,73,2,Martes,NO,18-21.59
2021-0052,1,2021-06-20,2021,6,20,05:40:00,5,GRAL PAZ,"PAZ, GRAL. AV.",NO,"PAZ, GRAL. AV. 14723",8,-58.49530249,-34.68010798,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,19,7,Domingo,SI,3-5.59
2021-0053,1,2021-06-20,2021,6,20,12:00:00,12,AVENIDA,CORRIENTES AV.,NO,CORRIENTES AV. 5783,15,-58.44399875,-34.59477360,BICICLETA,PEATON,PEATON,MASCULINO,58,7,Domingo,SI,12-14.59
2021-0054,1,2021-06-22,2021,6,22,14:44:00,14,CALLE,TABARE,SI,TABARE y EREZCANO,4,-58.42759813,-34.65463857,CARGAS,CONDUCTOR,MOTO,MASCULINO,41,2,Martes,NO,12-14.59
2021-0055,1,2021-06-29,2021,6,29,12:20:00,12,AVENIDA,CORRIENTES AV.,SI,CORRIENTES AV. y PUEYRREDON AV.,3,-58.40547222,-34.60456293,CARGAS,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,47,2,Martes,NO,12-14.59
2021-0056,1,2021-07-09,2021,7,9,23:25:00,23,AVENIDA,CORRALES,SI,"CORRALES y MORENO, PERITO AV.",4,-58.42473018,-34.65008280,AUTO,CICLISTA,BICICLETA,MASCULINO,60,5,Viernes,NO,22-23.59
2021-0057,1,2021-07-10,2021,7,10,23:30:00,23,AUTOPISTA,AUTOPISTA ARTURO ILLIA,NO,AUTOPISTA  ARTURO ILLIA (CABINA DE PEAJE),2,-58.39257023,-34.57563957,OBJETO FIJO,CONDUCTOR,AUTO,MASCULINO,46,6,Sábado,SI,22-23.59
2021-0058,1,2021-07-21,2021,7,21,00:40:00,0,GRAL PAZ,"PAZ, GRAL. AV.",SI,"PAZ, GRAL. AV. y VEDIA",12,-58.48941042,-34.54596153,AUTO,PEATON,PEATON,MASCULINO,24,3,Miércoles,NO,0-2.59
2021-0059,1,2021-07-22,2021,7,22,01:20:00,1,AVENIDA,"GARAY, JUAN DE AV.",NO,"GARAY, JUAN DE AV. 2269",3,-58.39640740,-34.62783085,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,AUTO,FEMENINO,44,4,Jueves,NO,0-2.59
2021-0060,1,2021-07-22,2021,7,22,12:30:00,12,AVENIDA,"SALGUERO, JERONIMO",SI,"SALGUERO, JERONIMO y RIVADAVIA AV.",5,-58.41971993,-34.61112240,PASAJEROS,PEATON,PEATON,FEMENINO,80,4,Jueves,NO,12-14.59
2021-0061,1,2021-07-24,2021,7,24,09:15:00,9,AVENIDA,"MORENO, PERITO AV.",SI,"MORENO, PERITO AV. y ALCORTA, AMANCIO AV.",4,-58.40544588,-34.65012801,CARGAS,PEATON,PEATON,FEMENINO,55,6,Sábado,SI,9-11.59
2021-0062,1,2021-07-27,2021,7,27,07:16:00,7,AVENIDA,LA PLATA AV.,NO,LA PLATA AV. 2723,4,-58.42003882,-34.64645957,CARGAS,CONDUCTOR,AUTO,MASCULINO,73,2,Martes,NO,6-8.59
2021-0063,1,2021-08-02,2021,8,2,04:40:00,4,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",NO,"ALBERDI, JUAN BAUTISTA AV. 2906",7,-58.46851293,-34.63348678,AUTO,PASAJERO_ACOMPAÑANTE,AUTO,FEMENINO,31,1,Lunes,NO,3-5.59
2021-0064,1,2021-08-02,2021,8,2,20:00:00,20,GRAL PAZ,"PAZ, GRAL. AV.",SI,"PAZ, GRAL. AV. y TONELERO",9,-58.52931141,-34.65422917,CARGAS,PEATON,PEATON,MASCULINO,37,1,Lunes,NO,18-21.59
2021-0065,1,2021-08-06,2021,8,6,08:30:00,8,AVENIDA,SAN JUAN AV.,SI,SAN JUAN AV. y LA PLATA AV.,6,-58.42675754,-34.62699730,PASAJEROS,PEATON,PEATON,FEMENINO,63,5,Viernes,NO,6-8.59
2021-0066,1,2021-08-06,2021,8,6,20:00:00,20,AVENIDA,LOPE DE VEGA AV.,SI,"LOPE DE VEGA AV. y PAZ, GRAL. AV.",11,-58.52933723,-34.61098186,PASAJEROS,PEATON,PEATON,MASCULINO,59,5,Viernes,NO,18-21.59
2021-0067,1,2021-08-08,2021,8,8,09:29:00,9,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,NO,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y BRASIL,1,-58.37910943,-34.62764718,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,27,7,Domingo,SI,9-11.59
2021-0068,1,2021-08-15,2021,8,15,06:10:00,6,AVENIDA,"BEIRO, FRANCISCO AV.",NO,"BEIRO, FRANCISCO AV. 5071",11,-58.52161176,-34.61164474,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,39,7,Domingo,SI,6-8.59
2021-0069,1,2021-08-20,2021,8,20,17:15:00,17,AVENIDA,SANTA FE AV.,NO,SANTA FE AV. 3428,14,-58.41354692,-34.58697680,AUTO,PEATON,PEATON,MASCULINO,17,5,Viernes,NO,15-17.59
